index,home_team,away_team,home_coeff,away_coeff,mean_coeff,tvalue_home,tvalue_away,home_team_score,away_team_score,importance,home_team_result
20821,Barbados,US Virgin Islands,0.85,0.85,0.85,50,50,3,0,1,Win
20822,St. Kitts and Nevis,Canada,0.85,0.85,0.85,67,124,0,1,1,Lose
20823,Germany,Netherlands,0.99,0.99,0.99,186,185,2,2,2.5,Draw
20824,Czech Republic,Slovakia,0.99,0.99,0.99,152,172,1,0,2.5,Win
20825,Denmark,Republic of Ireland,0.99,0.99,0.99,190,167,0,0,2.5,Draw
20826,Bulgaria,Slovenia,0.99,0.99,0.99,155,138,1,1,2.5,Draw
20827,Cyprus,Norway,0.99,0.99,0.99,114,152,0,2,2.5,Lose
20828,Andorra,Latvia,0.99,0.99,0.99,67,68,0,0,2.5,Draw
20829,Georgia,Kazakhstan,0.99,0.99,0.99,108,83,2,1,2.5,Win
20830,North Macedonia,Gibraltar,0.99,0.99,0.99,132,50,4,0,2.5,Win
20831,Liechtenstein,Armenia,0.99,0.99,0.99,50,99,2,2,2.5,Draw
20832,Iceland,Qatar,0.99,0.85,0.92,164,104,2,2,1,Draw
20833,Oman,Bahrain,0.85,0.85,0.85,116,87,2,1,1,Win
20834,Portugal,Poland,0.99,0.99,0.99,193,179,1,1,2.5,Draw
20835,Sweden,Russia,0.99,0.99,0.99,183,159,2,0,2.5,Win
20836,Scotland,Israel,0.99,0.99,0.99,160,109,3,2,2.5,Win
20837,Montenegro,Romania,0.99,0.99,0.99,161,174,0,1,2.5,Lose
20838,Serbia,Lithuania,0.99,0.99,0.99,165,71,4,1,2.5,Win
20839,Kosovo,Azerbaijan,0.99,0.99,0.99,63,93,4,0,2.5,Win
20840,Malta,Faroe Islands,0.99,0.99,0.99,50,105,1,1,2.5,Draw
20841,Albania,Wales,0.99,0.99,0.99,140,182,1,0,1,Win
20842,Argentina,Mexico,1,0.85,0.925,188,184,2,0,1,Win
20843,Australia,Lebanon,0.85,0.85,0.85,158,118,3,0,1,Win
20844,Brazil,Cameroon,1,0.85,0.925,197,149,1,0,1,Win
20845,Chile,Honduras,1,0.85,0.925,187,138,4,1,1,Win
20846,China PR,Palestine,0.85,0.85,0.85,125,101,1,1,1,Draw
20847,El Salvador,Haiti,0.85,0.85,0.85,130,97,1,0,1,Win
20848,France,Uruguay,0.99,1,0.995,198,194,1,0,1,Win
20849,IR Iran,Venezuela,0.85,1,0.925,170,171,1,1,1,Draw
20850,Iraq,Bolivia,0.85,1,0.925,111,141,0,0,1,Draw
20851,Italy,USA,0.99,0.85,0.92,181,177,1,0,1,Win
20852,Japan,Kyrgyz Republic,0.85,0.85,0.85,150,110,4,0,1,Win
20853,Jordan,Saudi Arabia,0.85,0.85,0.85,88,128,1,1,1,Draw
20854,Korea Republic,Uzbekistan,0.85,0.85,0.85,147,106,4,0,1,Win
20855,Kuwait,Syria,0.85,0.85,0.85,50,126,1,2,1,Lose
20856,Nigeria,Uganda,0.85,0.85,0.85,156,121,0,0,1,Draw
20857,Panama,Ecuador,0.85,1,0.925,130,139,1,2,1,Lose
20858,Peru,Costa Rica,1,0.85,0.925,180,163,2,3,1,Lose
20859,South Africa,Paraguay,0.85,1,0.925,127,169,1,1,1,Draw
20860,Tunisia,Morocco,0.85,0.85,0.85,178,153,0,1,1,Lose
20861,Turkey,Ukraine,0.99,0.99,0.99,162,173,0,0,1,Draw
20862,United Arab Emirates,Yemen,0.85,0.85,0.85,119,69,2,0,1,Win
20863,Myanmar,Vietnam,0.85,0.85,0.85,59,98,0,0,1,Draw
20864,Cambodia,Laos,0.85,0.85,0.85,50,50,3,1,1,Win
20865,Philippines,Thailand,0.85,0.85,0.85,84,79,1,1,1,Draw
20866,Singapore,Timor-Leste,0.85,0.85,0.85,50,50,6,1,1,Win
20867,Vietnam,Cambodia,0.85,0.85,0.85,98,50,3,0,1,Win
20868,Malaysia,Myanmar,0.85,0.85,0.85,50,59,3,0,1,Win
20869,Indonesia,Philippines,0.85,0.85,0.85,50,84,0,0,1,Draw
20870,Thailand,Singapore,0.85,0.85,0.85,79,50,3,0,1,Win
20871,Malaysia,Thailand,0.85,0.85,0.85,50,82,0,0,1,Draw
20872,Philippines,Vietnam,0.85,0.85,0.85,86,100,1,2,1,Lose
20873,Thailand,Malaysia,0.85,0.85,0.85,82,50,2,2,1,Draw
20874,Vietnam,Philippines,0.85,0.85,0.85,100,86,2,1,1,Win
20875,Malaysia,Vietnam,0.85,0.85,0.85,50,100,2,2,1,Draw
20876,Oman,Tajikistan,0.85,0.85,0.85,117,82,2,1,1,Win
20877,Vietnam,Malaysia,0.85,0.85,0.85,100,50,1,0,1,Win
20878,Oman,Tajikistan,0.85,0.85,0.85,117,82,1,0,1,Win
20879,Palestine,Pakistan,0.85,0.85,0.85,101,50,2,0,1,Win
20880,Bahrain,Tajikistan,0.85,0.85,0.85,87,80,5,0,1,Win
20881,Jordan,Kyrgyz Republic,0.85,0.85,0.85,91,109,0,1,1,Lose
20882,Qatar,Jordan,0.85,0.85,0.85,107,91,2,0,1,Win
20883,Iraq,China PR,0.85,0.85,0.85,112,124,2,1,1,Win
20884,Palestine,IR Iran,0.85,0.85,0.85,101,171,1,1,1,Draw
20885,Afghanistan,Turkmenistan,0.85,0.85,0.85,53,73,0,2,1,Lose
20886,Qatar,Kyrgyz Republic,0.85,0.85,0.85,107,109,1,0,1,Win
20887,Vietnam,Korea DPR,0.85,0.85,0.85,100,91,1,1,1,Draw
20888,Bahrain,Lebanon,0.85,0.85,0.85,87,119,1,0,1,Win
20889,India,Oman,0.85,0.85,0.85,103,118,0,0,1,Draw
20890,Qatar,Algeria,0.85,0.85,0.85,107,133,0,1,1,Lose
20891,China PR,Jordan,0.85,0.85,0.85,124,91,1,1,1,Draw
20892,Iraq,Palestine,0.85,0.85,0.85,112,101,1,0,1,Win
20893,United Arab Emirates,Kuwait,0.85,0.85,0.85,121,50,0,2,1,Lose
20894,Bahrain,Korea DPR,0.85,0.85,0.85,87,91,4,0,1,Win
20895,Australia,Oman,0.85,0.85,0.85,159,118,5,0,1,Win
20896,Yemen,Syria,0.85,0.85,0.85,65,126,0,1,1,Lose
20897,Korea Republic,Saudi Arabia,0.85,0.85,0.85,147,131,0,0,1,Draw
20898,Kyrgyz Republic,Palestine,0.85,0.85,0.85,109,101,2,1,1,Win
20899,Philippines,Vietnam,0.85,0.85,0.85,84,100,2,4,1,Lose
20900,Qatar,IR Iran,0.85,0.85,0.85,107,171,1,2,1,Lose
20901,Oman,Thailand,0.85,0.85,0.85,118,82,2,0,1,Win
20902,United Arab Emirates,Bahrain,0.85,0.85,0.85,121,87,1,1,3,Draw
20903,Thailand,India,0.85,0.85,0.85,82,103,1,4,3,Lose
20904,Australia,Jordan,0.85,0.85,0.85,159,91,0,1,3,Lose
20905,Syria,Palestine,0.85,0.85,0.85,126,101,0,0,3,Draw
20906,China PR,Kyrgyz Republic,0.85,0.85,0.85,124,109,2,1,3,Win
20907,Korea Republic,Philippines,0.85,0.85,0.85,147,84,1,0,3,Win
20908,IR Iran,Yemen,0.85,0.85,0.85,171,65,5,0,3,Win
20909,Finland,Sweden,0.99,0.99,0.99,142,186,1,0,1,Win
20910,Iraq,Vietnam,0.85,0.85,0.85,112,100,3,2,3,Win
20911,Saudi Arabia,Korea DPR,0.85,0.85,0.85,131,91,4,0,3,Win
20912,Qatar,Lebanon,0.85,0.85,0.85,107,119,2,0,3,Win
20913,Japan,Turkmenistan,0.85,0.85,0.85,150,73,3,2,3,Win
20914,Uzbekistan,Oman,0.85,0.85,0.85,105,118,2,1,3,Win
20915,Bahrain,Thailand,0.85,0.85,0.85,87,82,0,1,3,Lose
20916,Jordan,Syria,0.85,0.85,0.85,91,126,2,0,3,Win
20917,United Arab Emirates,India,0.85,0.85,0.85,121,103,2,0,3,Win
20918,Estonia,Finland,0.99,0.99,0.99,104,142,2,1,1,Win
20919,Iceland,Sweden,0.99,0.99,0.99,163,186,2,2,1,Draw
20920,Palestine,Australia,0.85,0.85,0.85,101,159,0,3,3,Lose
20921,Philippines,China PR,0.85,0.85,0.85,84,124,0,3,3,Lose
20922,Kyrgyz Republic,Korea Republic,0.85,0.85,0.85,109,147,0,1,3,Lose
20923,Vietnam,IR Iran,0.85,0.85,0.85,100,171,0,2,3,Lose
20924,Yemen,Iraq,0.85,0.85,0.85,65,112,0,3,3,Lose
20925,Lebanon,Saudi Arabia,0.85,0.85,0.85,119,131,0,2,3,Lose
20926,Korea DPR,Qatar,0.85,0.85,0.85,91,107,0,6,3,Lose
20927,Oman,Japan,0.85,0.85,0.85,118,150,0,1,3,Lose
20928,Turkmenistan,Uzbekistan,0.85,0.85,0.85,73,105,0,4,3,Lose
20929,India,Bahrain,0.85,0.85,0.85,103,87,0,1,3,Lose
20930,United Arab Emirates,Thailand,0.85,0.85,0.85,121,82,1,1,3,Draw
20931,Estonia,Iceland,0.99,0.99,0.99,104,163,0,0,1,Draw
20932,Australia,Syria,0.85,0.85,0.85,159,126,3,2,3,Win
20933,Palestine,Jordan,0.85,0.85,0.85,101,91,0,0,3,Draw
20934,Korea Republic,China PR,0.85,0.85,0.85,147,124,2,0,3,Win
20935,Kyrgyz Republic,Philippines,0.85,0.85,0.85,109,84,3,1,3,Win
20936,IR Iran,Iraq,0.85,0.85,0.85,171,112,0,0,3,Draw
20937,Vietnam,Yemen,0.85,0.85,0.85,100,65,2,0,3,Win
20938,Lebanon,Korea DPR,0.85,0.85,0.85,119,91,4,1,3,Win
20939,Saudi Arabia,Qatar,0.85,0.85,0.85,131,107,0,2,3,Lose
20940,Japan,Uzbekistan,0.85,0.85,0.85,150,105,2,1,3,Win
20941,Oman,Turkmenistan,0.85,0.85,0.85,118,73,3,1,3,Win
20942,IR Iran,Oman,0.85,0.85,0.85,171,118,2,0,3,Win
20943,Jordan,Vietnam,0.85,0.85,0.85,91,100,1,1,3,Lose
20944,Thailand,China PR,0.85,0.85,0.85,82,124,1,2,3,Lose
20945,Australia,Uzbekistan,0.85,0.85,0.85,159,105,0,0,3,Win
20946,Japan,Saudi Arabia,0.85,0.85,0.85,150,131,1,0,3,Win
20947,United Arab Emirates,Kyrgyz Republic,0.85,0.85,0.85,121,109,3,2,3,Win
20948,Korea Republic,Bahrain,0.85,0.85,0.85,147,87,2,1,3,Win
20949,Qatar,Iraq,0.85,0.85,0.85,107,112,1,0,3,Win
20950,China PR,IR Iran,0.85,0.85,0.85,124,171,0,3,3,Lose
20951,Vietnam,Japan,0.85,0.85,0.85,100,150,0,1,3,Lose
20952,Korea Republic,Qatar,0.85,0.85,0.85,147,107,0,1,3,Lose
20953,United Arab Emirates,Australia,0.85,0.85,0.85,121,159,1,0,3,Win
20954,USA,Panama,0.85,0.85,0.85,175,129,3,0,1,Win
20955,IR Iran,Japan,0.85,0.85,0.85,171,150,0,3,3,Lose
20956,United Arab Emirates,Qatar,0.85,0.85,0.85,121,107,0,4,3,Lose
20957,Japan,Qatar,0.85,0.85,0.85,150,107,1,3,3,Lose
20958,USA,Costa Rica,0.85,0.85,0.85,175,164,2,0,1,Win
20959,Kazakhstan,Moldova,0.99,0.99,0.99,83,50,1,0,1,Win
20960,Cuba,Bermuda,0.85,0.85,0.85,50,50,5,0,1,Win
20961,Bolivia,Nicaragua,1,0.85,0.925,140,72,2,2,1,Draw
20962,Barbados,Grenada,0.85,0.85,0.85,50,50,3,0,1,Win
20963,El Salvador,Guatemala,0.85,0.85,0.85,127,51,3,1,1,Win
20964,Cambodia,Bangladesh,0.85,0.85,0.85,50,50,0,1,1,Lose
20965,Bahamas,Turks and Caicos Islands,0.85,0.85,0.85,50,50,6,1,1,Win
20966,Fiji,New Caledonia,0.85,0.85,0.85,50,50,3,0,1,Win
20967,Solomon Islands,Vanuatu,0.85,0.85,0.85,57,50,3,1,1,Win
20968,Myanmar,Chinese Taipei,0.85,0.85,0.85,62,76,0,0,1,Draw
20969,Germany,Serbia,0.99,0.99,0.99,184,169,1,1,1,Draw
20970,Wales,Trinidad and Tobago,0.99,1,0.995,181,107,1,0,1,Win
20971,Kosovo,Denmark,0.99,0.99,0.99,70,190,2,2,1,Draw
20972,Kuwait,Nepal,0.85,0.85,0.85,50,50,0,0,1,Draw
20973,Mauritius,New Caledonia,0.85,0.85,0.85,50,50,3,1,1,Win
20974,United Arab Emirates,Saudi Arabia,0.85,0.85,0.85,133,130,2,1,1,Win
20975,USA,Ecuador,0.85,1,0.925,175,142,1,0,1,Win
20976,Northern Ireland,Estonia,0.99,0.99,0.99,164,104,2,0,2.5,Win
20977,Netherlands,Belarus,0.99,0.99,0.99,186,122,4,0,2.5,Win
20978,Croatia,Azerbaijan,0.99,0.99,0.99,196,92,2,1,2.5,Win
20979,Slovakia,Hungary,0.99,0.99,0.99,171,148,2,0,2.5,Win
20980,Austria,Poland,0.99,0.99,0.99,177,180,0,1,2.5,Lose
20981,North Macedonia,Latvia,0.99,0.99,0.99,129,69,3,1,2.5,Win
20982,Israel,Slovenia,0.99,0.99,0.99,108,137,1,1,2.5,Draw
20983,Cyprus,San Marino,0.99,0.99,0.99,113,50,5,0,2.5,Win
20984,Belgium,Russia,0.99,0.99,0.99,200,150,3,1,2.5,Win
20985,Kazakhstan,Scotland,0.99,0.99,0.99,83,160,3,0,2.5,Win
20986,British Virgin Islands,Turks and Caicos Islands,0.85,0.85,0.85,50,50,2,2,1,Draw
20987,Argentina,Venezuela,1,1,1,189,168,1,3,1,Lose
20988,Guatemala,Costa Rica,0.85,0.85,0.85,51,163,1,0,1,Win
20989,Japan,Colombia,0.85,1,0.925,173,188,0,1,1,Lose
20990,Korea Republic,Bolivia,0.85,1,0.925,162,140,1,0,1,Win
20991,Mexico,Chile,0.85,1,0.925,183,187,3,1,1,Win
20992,Peru,Paraguay,1,1,1,180,167,1,0,1,Win
20993,Bulgaria,Montenegro,0.99,0.99,0.99,152,154,1,1,2.5,Draw
20994,England,Czech Republic,0.99,0.99,0.99,195,156,5,0,2.5,Win
20995,Portugal,Ukraine,0.99,0.99,0.99,194,170,0,0,2.5,Draw
20996,Luxembourg,Lithuania,0.99,0.99,0.99,113,68,2,1,2.5,Win
20997,Albania,Turkey,0.99,0.99,0.99,139,159,0,2,2.5,Lose
20998,Andorra,Iceland,0.99,0.99,0.99,68,162,0,2,2.5,Lose
20999,Moldova,France,0.99,0.99,0.99,50,198,1,4,2.5,Lose
21000,Botswana,Angola,0.85,0.85,0.85,55,75,0,1,2.5,Lose
21001,Anguilla,US Virgin Islands,0.85,0.85,0.85,50,50,0,3,1,Lose
21002,Cayman Islands,Montserrat,0.85,0.85,0.85,50,50,1,2,1,Lose
21003,St. Lucia,Aruba,0.85,0.85,0.85,50,50,3,2,1,Win
21004,Brazil,Panama,1,0.85,0.925,197,124,1,1,1,Draw
21005,Malaysia,Afghanistan,0.85,0.85,0.85,50,53,2,1,1,Win
21006,Oman,Singapore,0.85,0.85,0.85,110,50,1,1,1,Win
21007,Georgia,Switzerland,0.99,0.99,0.99,109,192,0,2,2.5,Lose
21008,Gibraltar,Republic of Ireland,0.99,0.99,0.99,50,166,0,1,2.5,Lose
21009,Malta,Faroe Islands,0.99,0.99,0.99,50,103,2,1,2.5,Win
21010,Sweden,Romania,0.99,0.99,0.99,186,175,2,1,2.5,Win
21011,Spain,Norway,0.99,0.99,0.99,191,152,2,1,2.5,Win
21012,Bosnia and Herzegovina,Armenia,0.99,0.99,0.99,165,99,2,1,2.5,Win
21013,Italy,Finland,0.99,0.99,0.99,182,141,2,0,2.5,Win
21014,Liechtenstein,Greece,0.99,0.99,0.99,50,155,0,2,2.5,Lose
21015,Senegal,Madagascar,0.85,0.85,0.85,176,93,2,0,2.5,Win
21016,Cameroon,Comoros,0.85,0.85,0.85,144,58,3,0,2.5,Win
21017,Mali,South Sudan,0.85,0.85,0.85,135,50,3,0,2.5,Win
21018,Ghana,Kenya,0.85,0.85,0.85,148,94,1,0,2.5,Win
21019,Niger,Egypt,0.85,0.85,0.85,91,143,1,1,2.5,Draw
21020,Zambia,Namibia,0.85,0.85,0.85,118,90,4,1,2.5,Win
21021,Dominica,Bahamas,0.85,0.85,0.85,50,50,4,0,1,Win
21022,Antigua and Barbuda,Curaçao,0.85,0.85,0.85,74,119,2,1,1,Win
21023,Guyana,Belize,1,0.85,0.925,50,50,2,1,1,Win
21024,Suriname,St. Kitts and Nevis,1,0.85,0.925,50,66,2,0,1,Win
21025,Chinese Taipei,Solomon Islands,0.85,0.85,0.85,76,57,0,1,1,Lose
21026,Fiji,Mauritius,0.85,0.85,0.85,50,50,1,0,1,Win
21027,Northern Ireland,Belarus,0.99,0.99,0.99,164,122,2,1,2.5,Win
21028,Netherlands,Germany,0.99,0.99,0.99,186,184,2,3,2.5,Lose
21029,Wales,Slovakia,0.99,0.99,0.99,181,171,1,0,2.5,Win
21030,Hungary,Croatia,0.99,0.99,0.99,148,196,2,1,2.5,Win
21031,Israel,Austria,0.99,0.99,0.99,108,177,4,2,2.5,Win
21032,Poland,Latvia,0.99,0.99,0.99,180,69,2,0,2.5,Win
21033,Slovenia,North Macedonia,0.99,0.99,0.99,137,129,1,1,2.5,Draw
21034,San Marino,Scotland,0.99,0.99,0.99,50,160,0,2,2.5,Lose
21035,Kazakhstan,Russia,0.99,0.99,0.99,83,150,0,4,2.5,Lose
21036,Cyprus,Belgium,0.99,0.99,0.99,113,200,0,2,2.5,Lose
21037,Benin,Togo,0.85,0.85,0.85,106,78,2,1,2.5,Win
21038,Libya,South Africa,0.85,0.85,0.85,95,126,1,2,2.5,Lose
21039,Zimbabwe,Congo,0.85,0.85,0.85,87,116,2,0,2.5,Win
21040,Central African Republic,Guinea,0.85,0.85,0.85,88,132,0,0,2.5,Draw
21041,Tanzania,Uganda,0.85,0.85,0.85,63,123,3,0,2.5,Win
21042,Puerto Rico,Grenada,0.85,0.85,0.85,50,50,0,2,1,Lose
21043,Dominican Republic,Bermuda,0.85,0.85,0.85,50,50,1,3,1,Lose
21044,Haiti,Cuba,0.85,0.85,0.85,97,50,2,1,1,Win
21045,Barbados,Nicaragua,0.85,0.85,0.85,50,72,0,1,1,Lose
21046,El Salvador,Jamaica,0.85,0.85,0.85,127,146,2,0,1,Win
21047,Azerbaijan,Lithuania,0.99,0.99,0.99,92,68,0,0,1,Draw
21048,Kuwait,Nepal,0.85,0.85,0.85,50,50,1,0,1,Win
21049,Myanmar,Indonesia,0.85,0.85,0.85,62,50,0,2,1,Lose
21050,Saudi Arabia,Equatorial Guinea,0.85,0.85,0.85,130,52,3,2,1,Win
21051,Kosovo,Bulgaria,0.99,0.99,0.99,70,152,1,1,2.5,Draw
21052,Montenegro,England,0.99,0.99,0.99,154,195,1,5,2.5,Lose
21053,Portugal,Serbia,0.99,0.99,0.99,194,169,1,1,2.5,Draw
21054,Luxembourg,Ukraine,0.99,0.99,0.99,113,170,1,2,2.5,Lose
21055,Turkey,Moldova,0.99,0.99,0.99,159,50,4,0,2.5,Win
21056,Andorra,Albania,0.99,0.99,0.99,68,139,0,3,2.5,Lose
21057,France,Iceland,0.99,0.99,0.99,198,162,4,0,2.5,Win
21058,Algeria,Tunisia,0.85,0.85,0.85,131,172,1,0,1,Win
21059,Costa Rica,Jamaica,0.85,0.85,0.85,163,146,1,0,1,Win
21060,Czech Republic,Brazil,0.99,1,0.995,156,197,1,3,1,Lose
21061,Ghana,Mauritania,0.85,0.85,0.85,148,99,3,1,1,Win
21062,Gibraltar,Estonia,0.99,0.99,0.99,50,104,0,1,1,Lose
21063,Honduras,Ecuador,0.85,1,0.925,137,142,0,0,1,Draw
21064,Côte d'Ivoire,Liberia,0.85,0.85,0.85,134,50,1,0,1,Win
21065,Japan,Bolivia,0.85,1,0.925,173,140,0,1,1,Lose
21066,Korea Republic,Colombia,0.85,1,0.925,162,188,2,1,1,Win
21067,Morocco,Argentina,0.85,1,0.925,157,189,0,1,1,Lose
21068,Nicaragua,Guatemala,0.85,0.85,0.85,72,51,0,1,1,Lose
21069,Nigeria,Egypt,0.85,0.85,0.85,154,143,1,0,1,Win
21070,Paraguay,Mexico,1,0.85,0.925,167,183,2,4,1,Lose
21071,Peru,El Salvador,1,0.85,0.925,180,127,0,2,1,Lose
21072,Senegal,Mali,0.85,0.85,0.85,176,135,2,1,1,Win
21073,United Arab Emirates,Syria,0.85,0.85,0.85,133,117,0,0,1,Draw
21074,USA,Chile,0.85,1,0.925,175,187,1,1,1,Draw
21075,Republic of Ireland,Georgia,0.99,0.99,0.99,166,109,1,0,2.5,Win
21076,Switzerland,Denmark,0.99,0.99,0.99,192,190,3,3,2.5,Draw
21077,Malta,Spain,0.99,0.99,0.99,50,191,0,2,2.5,Lose
21078,Norway,Sweden,0.99,0.99,0.99,152,186,3,3,2.5,Draw
21079,Romania,Faroe Islands,0.99,0.99,0.99,175,103,4,1,2.5,Win
21080,Bosnia and Herzegovina,Greece,0.99,0.99,0.99,165,155,2,2,2.5,Draw
21081,Italy,Liechtenstein,0.99,0.99,0.99,182,50,6,0,2.5,Win
21082,Armenia,Finland,0.99,0.99,0.99,99,141,0,2,2.5,Lose
21083,Botswana,Seychelles,0.85,0.85,0.85,52,50,2,0,1,Win
21084,Eswatini,Malawi,0.85,0.85,0.85,57,72,0,0,1,Draw
21085,Malawi,Eswatini,0.85,0.85,0.85,72,57,1,1,1,Draw
21086,Seychelles,Botswana,0.85,0.85,0.85,50,52,1,3,1,Lose
21087,Eswatini,Mauritius,0.85,0.85,0.85,57,50,2,2,1,Draw
21088,Mozambique,Namibia,0.85,0.85,0.85,83,87,1,2,1,Lose
21089,Malawi,Seychelles,0.85,0.85,0.85,72,50,3,0,1,Win
21090,Eswatini,Comoros,0.85,0.85,0.85,57,53,2,2,1,Draw
21091,Seychelles,Mozambique,0.85,0.85,0.85,50,83,0,0,1,Draw
21092,Namibia,Malawi,0.85,0.85,0.85,87,72,1,2,1,Lose
21093,Laos,Sri Lanka,0.85,0.85,0.85,50,50,2,1,1,Win
21094,Comoros,Mauritius,0.85,0.85,0.85,53,50,2,1,1,Win
21095,Mozambique,Malawi,0.85,0.85,0.85,83,72,1,1,1,Draw
21096,Namibia,Seychelles,0.85,0.85,0.85,87,50,3,0,1,Win
21097,Turkey,Greece,0.99,0.99,0.99,161,157,2,1,1,Win
21098,Laos,Sri Lanka,0.85,0.85,0.85,50,50,2,2,1,Draw
21099,Lesotho,Uganda,0.85,0.85,0.85,58,121,0,0,1,Win
21100,Zimbabwe,Comoros,0.85,0.85,0.85,90,53,2,0,1,Win
21101,Venezuela,Ecuador,1,1,1,171,141,1,1,1,Draw
21102,South Africa,Botswana,0.85,0.85,0.85,127,52,2,2,1,Lose
21103,Zambia,Malawi,0.85,0.85,0.85,121,72,2,2,1,Win
21104,El Salvador,Haiti,0.85,0.85,0.85,129,100,1,0,1,Win
21105,France,Bolivia,0.99,1,0.995,198,137,2,0,1,Win
21106,Luxembourg,Madagascar,0.99,0.85,0.92,114,93,3,3,1,Draw
21107,Malaysia,Nepal,0.85,0.85,0.85,50,50,2,0,1,Win
21108,Turkey,Uzbekistan,0.99,0.85,0.92,161,115,0,0,1,Draw
21109,Colombia,Panama,1,0.85,0.925,188,126,3,0,1,Win
21110,Vanuatu,Tahiti,0.85,0.85,0.85,50,50,2,0,1,Win
21111,Comoros,Malawi,0.85,0.85,0.85,53,72,1,2,1,Lose
21112,South Africa,Uganda,0.85,0.85,0.85,127,121,1,1,1,Win
21113,Lesotho,Botswana,0.85,0.85,0.85,58,52,1,2,1,Lose
21114,Zimbabwe,Zambia,0.85,0.85,0.85,90,121,0,0,1,Lose
21115,Brazil,Qatar,1,0.85,0.925,197,145,2,0,1,Win
21116,Japan,Trinidad and Tobago,0.85,1,0.925,174,107,0,0,1,Draw
21117,Mexico,Venezuela,0.85,1,0.925,182,171,3,1,1,Win
21118,Paraguay,Honduras,1,0.85,0.925,164,139,1,1,1,Draw
21119,Peru,Costa Rica,1,0.85,0.925,179,162,1,0,1,Win
21120,USA,Jamaica,0.85,0.85,0.85,176,144,0,1,1,Lose
21121,Portugal,Switzerland,0.99,0.99,0.99,193,192,3,1,2.5,Win
21122,Bermuda,Guyana,0.85,1,0.925,50,50,1,0,1,Win
21123,Chile,Haiti,1,0.85,0.925,185,100,2,1,1,Win
21124,Chinese Taipei,Nepal,0.85,0.85,0.85,75,50,1,1,1,Draw
21125,IR Iran,Syria,0.85,0.85,0.85,179,117,5,0,1,Win
21126,Slovakia,Jordan,0.99,0.85,0.92,168,103,5,1,1,Win
21127,Tajikistan,Afghanistan,0.85,0.85,0.85,80,51,1,1,1,Draw
21128,England,Netherlands,0.99,0.99,0.99,196,184,1,3,2.5,Lose
21129,Bhutan,Guam,0.85,0.85,0.85,50,50,1,0,2.5,Win
21130,Cambodia,Pakistan,0.85,0.85,0.85,50,50,2,0,2.5,Win
21131,Laos,Bangladesh,0.85,0.85,0.85,50,50,0,1,2.5,Lose
21132,Macau,Sri Lanka,0.85,0.85,0.85,50,50,1,0,2.5,Win
21133,Mongolia,Brunei Darussalam,0.85,0.85,0.85,50,50,2,0,2.5,Win
21134,Czech Republic,Bulgaria,0.99,0.99,0.99,152,149,2,1,2.5,Win
21135,Montenegro,Kosovo,0.99,0.99,0.99,149,73,1,1,2.5,Draw
21136,Lithuania,Luxembourg,0.99,0.99,0.99,68,114,1,1,2.5,Draw
21137,Ukraine,Serbia,0.99,0.99,0.99,173,171,5,0,2.5,Win
21138,Georgia,Gibraltar,0.99,0.99,0.99,106,50,3,0,2.5,Win
21139,Denmark,Republic of Ireland,0.99,0.99,0.99,190,171,1,1,2.5,Draw
21140,Faroe Islands,Spain,0.99,0.99,0.99,98,191,1,4,2.5,Lose
21141,Norway,Romania,0.99,0.99,0.99,150,175,2,2,2.5,Draw
21142,Sweden,Malta,0.99,0.99,0.99,186,50,3,0,2.5,Win
21143,Austria,Slovenia,0.99,0.99,0.99,166,137,1,0,2.5,Win
21144,North Macedonia,Poland,0.99,0.99,0.99,132,180,0,1,2.5,Lose
21145,Latvia,Israel,0.99,0.99,0.99,67,116,0,3,2.5,Lose
21146,Lesotho,Zimbabwe,0.85,0.85,0.85,58,90,2,2,1,Lose
21147,South Africa,Malawi,0.85,0.85,0.85,127,72,0,0,1,Win
21148,Argentina,Nicaragua,1,0.85,0.925,189,71,5,1,1,Win
21149,China PR,Philippines,0.85,0.85,0.85,126,76,2,0,1,Win
21150,Fiji,Tahiti,0.85,0.85,0.85,50,50,1,1,1,Draw
21151,Côte d'Ivoire,Comoros,0.85,0.85,0.85,135,53,3,1,1,Win
21152,Kenya,Madagascar,0.85,0.85,0.85,92,93,1,0,1,Win
21153,Korea Republic,Australia,0.85,0.85,0.85,163,159,1,0,1,Win
21154,Tunisia,Iraq,0.85,0.85,0.85,172,124,2,0,1,Win
21155,Uruguay,Panama,1,0.85,0.925,194,126,3,0,1,Win
21156,Uzbekistan,Korea DPR,0.85,0.85,0.85,115,79,4,0,1,Win
21157,Malaysia,Timor-Leste,0.85,0.85,0.85,50,50,7,1,2.5,Win
21158,Estonia,Northern Ireland,0.99,0.99,0.99,104,167,1,2,2.5,Lose
21159,Belarus,Germany,0.99,0.99,0.99,119,187,0,2,2.5,Lose
21160,Croatia,Wales,0.99,0.99,0.99,195,181,2,1,2.5,Win
21161,Azerbaijan,Hungary,0.99,0.99,0.99,92,149,1,3,2.5,Lose
21162,Iceland,Albania,0.99,0.99,0.99,160,138,1,0,2.5,Win
21163,Moldova,Andorra,0.99,0.99,0.99,50,66,1,0,2.5,Win
21164,Turkey,France,0.99,0.99,0.99,161,198,2,0,2.5,Win
21165,Russia,San Marino,0.99,0.99,0.99,154,50,9,0,2.5,Win
21166,Scotland,Cyprus,0.99,0.99,0.99,156,111,2,1,2.5,Win
